NUM CONTRATO;COD. CLI;ESTABLECIMIENTO;NUM.SISTEMA;DESCR. ZONA;NUM.SERIE DEP.;FE.CAMBIO DEP.;NUM.LOTE;FE.LOTE;
SF-09-04-16;3698;B.K.11629 PLAYA D'EMBOSSA;1;CAMP.FREIDORAS Y CAMP. BROILER;2014; 1-ABR-25;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-04-17;3698001;B.K.14002 SAN ANTONIO I - IBIZA;1;CAMP.FREIDORAS Y CAMP.BROILER;2012; 1-ENE-22;L-1074; 1-AGO-11;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-04-18;3698002;B.K.14322 SAN ANTONIO II - IBIZA;1;CAMP.FREIDORAS Y CAMP.BROILER;2013; 1-MAY-23;L-2102; 1-NOV-12;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-04-19;3270001;B.K.8530 IBIZA CENTRO;1;CAMP.FREIDORAS Y CAMP.BROILER;2016; 1-OCT-26;LIQUIDO AZUL HE; 1-SEP-16;
;;;;;2016; 1-OCT-26;LIQUIDO AZUL HE; 1-SEP-16;
;;;;;;         ;;         ;
SF-09-04-20;3173001;HOTEL CONFORTEL BARCELONA;1;CAMPANA PARED 3,10 m FREIDORAS;; 1-FEB-18;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-04-20;3173001;HOTEL CONFORTEL BARCELONA;2;CAMPANA PARED 3,10 m PLANCHAS;; 1-FEB-18;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-003;3299001;NAPOLI PIZZERIA-ALBORAYA;1;CAMPANA PARED 4 MTS;; 1-MAY-18;L7053 (ANSULEX);         ;
;;;;;; 1-MAY-18;L7053 (ANSULEX);         ;
;;;;;;         ;;         ;
SF-09-05-004;3379;TONI PIZZERIA;1;CAMPANA PARED;2008; 1-AGO-18;L7123; 1-NOV-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-005;3299;NAPOLI PIZZERIA;1;CAMPANA PARED;06-07; 1-MAR-18;L6055; 1-JUL-06;
;;;;;06-07; 1-MAR-18;L7002; 1-ENE-07;
;;;;;;         ;;         ;
SF-09-05-03;3708;TEST-VILASECA;1;CAMPANA INVERTIDA;; 1-DIC-18;L8080; 1-SEP-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-04;2473006;HOSPITAL DE MANISES;1;CAMPANA CENTRAL COCINA PRINCIP;2008; 1-FEB-28;LIQUIDO AZUL HE; 1-FEB-22;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-04;2473006;HOSPITAL DE MANISES;2;CAMPANA PARED COCINA PRINCIPAL;2008; 1-FEB-28;LIQUIDO AZUL HE; 1-FEB-22;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-04;2473006;HOSPITAL DE MANISES;3;CAMPANA PARED CAFETERIA;2008; 1-FEB-28;LIQUIDO AZUL HE; 1-FEB-22;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-05;3447001;HOTEL BARCELO TORRE ARIAS;1;CAMPANA MURAL 3 m;2004; 1-ENE-16;L5069; 1-JUL-05;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-06;3447002;HOTEL BARCELO CASTELLANA NORTE;1;CAMPANA PARED;; 1-FEB-18;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-07;3710;COLEGIO CARRECHIQUILLA;1;CAMPANA CENTRAL;2008; 1-NOV-18;L8040; 1-ABR-08;
;;;;;2008; 1-NOV-18;L8040; 1-ABR-08;
;;;;;;         ;;         ;
SF-09-05-08;3712;REST.CLUB DE GOLF VILLAR DE OLALLA;1;CAMPANA PARED 3,30m;2008; 1-DIC-18;L8040; 1-ABR-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-10;3700;BASE NAVAL DE ROTA;1;CAMPANA PARED 3,4 m;; 1-ENE-16;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-10;3700;BASE NAVAL DE ROTA;2;CAMPANA PARED 1,73 m;; 1-ENE-16;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-10;3700;BASE NAVAL DE ROTA;3;CAMPANA PARED 3,65 m;; 1-ENE-16;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-10;3700;BASE NAVAL DE ROTA;4;CAMPANA PARED 2,20 m;; 1-ENE-16;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-11;3713;REST. DEL MONESTIR SANT PERE DE RODES;1;CAMPANA PARED;0614932***17/05/07; 1-MAY-19;L7051; 1-FEB-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-16;3716;COL.LEGI SAGRAT COR;1;CAMPANA PARED ESPECIAL;06069/43***2008; 1-FEB-29;LIQUDIDO AZUL HE; 1-FEB-21;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-18;3683;FRANKFURT ESPARTA;1;CAMPANA PARED;; 1-ABR-19;L8081;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-20;3718;ROSSVAND PUERTO TARRAGONA;1;CAMPANA DE PARED + HORNO;; 1-OCT-17;LOTE L-7051; 1-MAY-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-21;0010111;PIZZA GRILL PARC CENTRAL;1;CAMPANA PARED 4m;2008; 1-FEB-19;L8099; 1-SEP-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-25;3038063;PANS & COMPANY LOCL 32 T1;1;CAMPANA PARED 2575 mm;2008; 1-JUN-19;L8087; 1-AGO-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-26;3038064;PANS & COMPANY LOCAL 55 T1;1;CAMPANA PARED 2,60 m;2008; 1-JUN-19;L8087; 1-AGO-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-27;4859009;REST. OMAMMAMIA - LOCAL 76C;1;CAMPANA PARED 3,87;2008; 1-SEP-29;liquido azul he; 1-SEP-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-27;4859009;REST. OMAMMAMIA - LOCAL 76C;2;CAMPANA ISLA ZONA BARRA EXT. ;04/2008; 1-SEP-29;liquido azul he; 1-SEP-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-28;3038059;REST. CAFE DI FIORE LOCAL 12 T1 - 2307;1;CAMPANA 2,78 m + 1,60 m;16/07/08**0643847; 1-JUN-19;L8122; 1-NOV-08;
;;;;;;         ;L8122; 1-NOV-08;
;;;;;;         ;L8122; 1-NOV-08;
SF-09-05-29;3038060;REST. MUSSOL LOCAL 90 T1 - 2321;1;CAMPANA PARED PARRILLA;; 1-JUN-19;L9115; 1-DIC-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-30;3038061;GASTRO BAR CARLES GAIG 88 T1 - 2326;1;CAMPANA CENTRAL 3,65 m;2008; 1-JUN-19;L8087; 1-AGO-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-32;3495;REST. LA GABINOTECA;1;CAMPANA PARED 4m;2008; 1-ABR-19;L8040; 1-ABR-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-33;2178001;REST. LA PUBILLA;1;CAMPANA CENTRAL 2m;Nß0121886 F.26-4-18; 1-MAY-29;LIQUIDO AZUL HE; 1-MAY-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-05-34;3625;REST. QUINABARRA;1;CAMPANA PARED 4,60m;; 1-FEB-19;L8081; 1-FEB-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-06-01;3281004;BK LORCA 2 - CC.ALMENARA;1;FREIDORAS (4);2008; 1-NOV-18;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-06-01;3281004;BK LORCA 2 - CC.ALMENARA;2;BROILER;2008; 1-NOV-18;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-06-02;3377001;RESIDENCIA GERIATRICA SANTA BARBARA;1;CAMPANA CENTRAL 3 m;02068-2; 1-NOV-17;L7002; 1-ENE-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-06-03;1745;PARADAS 1-2-3-4;1;CAMPANA FORMA DE U            ;0121876 14/05/2018;13-DIC-28;L-2008;13-DIC-18;
;;;;;;13-DIC-28;L-9010;13-DIC-18;
;;;;;;         ;;         ;
SF-09-06-04;3732;DOBLE ESTACION SERVICIO;1;CAMPANA CENTRAL 3,50 MTS;2007; 1-MAR-19;L8002; 1-ENE-08;
;;;;;2008; 1-MAR-19;L7123; 1-NOV-07;
;;;;;;         ;;         ;
SF-09-06-04;3732;DOBLE ESTACION SERVICIO;2;CAMPANA PARED 3 MTS;2007; 1-MAR-19;L8002; 1-ENE-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-06-04;3732;DOBLE ESTACION SERVICIO;3;CAMPANA PARED 4 MTS;2008; 1-MAR-19;L8002; 1-ENE-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-06-05;3038062;REST. BAR TAXI T1 - 2322;1;CAMPANA PARED 3575 mm;;         ;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-06-06;0239021;PARADOR DE RIBADEO;1;CAMPANA CENTRAL + CE HORNO;4105**22/12/08; 1-MAR-19;L8026; 1-MAR-08;
;;;;;;         ;L8086; 1-AGO-08;
;;;;;;         ;;         ;
SF-09-06-06;0239021;PARADOR DE RIBADEO;2;CAMPANA PARED 3 m;2008; 1-MAR-19;L-8040; 1-ABR-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-06-07;3735;SANATORIO SAGRADO CORAZ‡N DE JESUS;1;CAMPANA CENTRAL + PARED;0513850//16-07-08; 1-MAY-19;L8087; 1-AGO-08;
;;;;;;         ;L8039; 1-ABR-08;
;;;;;;         ;;         ;
SF-09-06-08;3736;HOTEL BLANCO;1;CAMPANA CENTRAL;09105   22/12/08; 1-ABR-19;L8086; 1-AGO-08;
;;;;;; 1-ABR-19;L8040; 1-ABR-08;
;;;;;;         ;;         ;
SF-09-06-09;3738;CENTRO ASISTENCIAL SAN CAMILO;1;CAMPANA CENTRAL 3 m;; 1-ENE-15;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-01;3742;TANATORI DE COLLSEROLA;1;CAMPANA CENTRAL + PARED HORNO;0303639/2008; 1-JUN-19;L8086; 1-AGO-08;
;;;;;; 1-JUN-19;L8080; 1-JUL-08;
;;;;;;         ;;         ;
SF-09-07-02;1701015;CLINICA CORACHAN - CAFETERIA AUDITORIO;1;CAMPANA PARED 2 m;; 1-JUN-18;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-03;0010113;T-1 AEROP.BCN*REST.MEDAS Y REST.LA PAUSA;1;CAMPANA PARED 3,65 m;2008; 1-JUN-19;L-8087; 1-AGO-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-03;0010113;T-1 AEROP.BCN*REST.MEDAS Y REST.LA PAUSA;2;CAMPANA PARED 4,50 m;2008; 1-JUN-19;L-8087; 1-AGO-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-03;0010113;T-1 AEROP.BCN*REST.MEDAS Y REST.LA PAUSA;3;CAMPANA PARED 5,07 m;2008; 1-JUN-19;L-8087; 1-ABR-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-03;0010113;T-1 AEROP.BCN*REST.MEDAS Y REST.LA PAUSA;4;CAMPANA PARED 4,42 m;2008; 1-JUN-19;L-8087; 1-AGO-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-08;3755;REST. MµS QUE TAPAS;1;CAMPANA PARED 3,20 MTS;; 1-ABR-18;L7112;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-09;3756;REST. BENSO;1;CAMPANA PARED 2,60 MTS;; 1-FEB-19;L8081; 1-FEB-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-10;3818;RESTAURANTE LA CA•ADA;1;CAMPANA CENTRAL;2008; 1-MAY-19;L8087; 1-AGO-08;
;;;;;2008; 1-MAY-19;L8087; 1-AGO-08;
;;;;;;         ;;         ;
SF-09-07-11;3760;HOTEL WILSON;1;CAMPANA PARED;07/08; 1-AGO-30;LIQUIDO AZUL HE; 1-MAY-20;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-12;1597;REST. EL CAFE D'EN VICTOR;1;CAMPANA DE PARED 6,50 MTS     ;; 1-JUL-22;l-1074; 1-AGO-11;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-14;3763;CEIP FRANCESC MACIA;1;CAMPANA CENTRAL 2 m;2008; 1-MAY-19;L8099; 1-SEP-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-07-15;3764;CEIP BUFALA;1;CAMPANA CENTRAL 3 MTS.;; 1-NOV-21;LOTE L-6089; 1-OCT-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-01;3757;PARQUE BIOLOGICO DE MADRID (FAUNIA);1;CAMPANA CENTRAL               ;                    ; 1-FEB-09;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-01;3757;PARQUE BIOLOGICO DE MADRID (FAUNIA);2;CAMPANA PARED                 ;                    ; 1-FEB-09;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-01;3757;PARQUE BIOLOGICO DE MADRID (FAUNIA);3;CAMPANA CENTRAL ESPECIAL      ;                    ; 1-FEB-09;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-02;3768;GERIATRICO ALMENDRALEJO;1;CAMPANA CENTRAL;Nß0117646**24/04/08; 1-JUN-18;L7023; 1-FEB-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-06;3744;FUNDACIO PRIVADA VORAMAR;1;CAMPANA HORNO + FREIDORAS;Nß0121889 F.26/4/18; 1-SEP-29;LIQUIDO AZUL HE; 1-AGO-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-07;4104;HOTEL ST. REGIS MARDAVALL;1;CAMPANA COCINA ES FUM;2015; 1-JUL-25;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-07;4104;HOTEL ST. REGIS MARDAVALL;2;CAMPANA COCINA CENTRAL;2015; 1-JUL-25;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-07;4104;HOTEL ST. REGIS MARDAVALL;3;CAMPANA SHOW COOKING;2015; 1-JUL-25;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-07;4104;HOTEL ST. REGIS MARDAVALL;4;CAMPANA SA BADIA;; 1-MAY-25;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-08;3745;FRESC CO VALLADOLID;1;CAMPANA PARED 2,05 m;2008; 1-JUL-19;L-8087  ; 1-AGO-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-09;1675;COL.LEGI LA SALLE;1;CAMPANA CENTRAL 2,8 MTS       ;2009; 1-AGO-29;liquido azul he; 1-AGO-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-08-10;3775;CEIP GAVA MAR;1;CAMPANA CENTRAL 2 Mts;2008; 1-SEP-18;L8011****1/04;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-09-01;3752;RISTORANTE COLOSSEUM;1;CAMPANA PARED 4,5 m;2008; 1-SEP-19;L-8126; 1-DIC-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-09-05;3543;CEIP EL VIVER;1;CAMPANA PARED;2008; 1-OCT-18;L8010; 1-ENE-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-09-06;3785;RESTAURANTE RIBERA MANERO;1;CAMPANA PARED 2,2 m;; 1-ABR-17;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-09-08;3766;SCHERING PLOUGH, SA;1;CAMPANA CENTRAL 4 m;2006; 1-OCT-15;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-10-01;4781;CENTRE VEDRUNA PALAFRUGELL;1;CAMPANA PARED 5m;0513813***05/07/08; 1-ENE-19;L8086; 1-MAR-08;
;;;;;;         ;L8040; 1-ABR-08;
;;;;;;         ;;         ;
SF-09-10-02;3164;TAPAS BAR - S.S. DE LOS REYES;1;CAMPANA PARED;2006; 1-DIC-17;L6088; 1-OCT-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-10-03;3515;ESCUELA INFANTIL ENAN@S;1;CAMPANA PARED 3,5 m ;119137 JUN-02       ; 1-SEP-14;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-10-04;3761;COLEGIO JESUS, MARIA Y JOSE;1;CAMPANA CENTRAL 3 m;; 1-SEP-29;liquido azul he; 1-AGO-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-10-07;3038045;RESTAURANTES AEROPUERTO BCN - T2;2;TERRACOTTA (2327) Lado Tierra;;         ;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-10-07;3038045;RESTAURANTES AEROPUERTO BCN - T2;5;FRESH & READY (2309) Lado Tier;; 1-ENE-15;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-10-10;0344004;CEIP CIUTAT D'ALBA (SANT CUGAT XI);1;CAMPANA CENTRAL 2 m;2008; 1-OCT-19;L-9010; 1-ENE-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-10-11;2584015;C.E.I.P. ROSER CAPDEVILA;1;CAMPANA CENTRAL 2 m;2008; 1-AGO-19;L-8099; 1-SEP-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-10-12;3811;CEIP LES MIMOSES;1;CAMPANA PARED;2008; 1-NOV-29;LIQUIDO AZUL HE; 1-SEP-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-01;3819;RESTAURANTE LA BOLA;1;CAMPANA PARED 3,5 m;051382    16/07/08; 1-JUL-18;L-8039; 1-ABR-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-02;0983;HOTEL GALLERY ;1;CAMPANA CENTRAL FASE I;2008; 1-MAY-19;L-8087; 1-AGO-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-02;0983;HOTEL GALLERY ;2;CAMPANA PARED FASE I;2008; 1-MAY-19;L8087; 1-AGO-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-02;0983;HOTEL GALLERY ;3;CAMPANA PARED 2,50 m;2008; 1-MAY-19;L-8090; 1-SEP-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-03;3815;CASA DE FAMILIA DE SANT JOSEP ORIOL;1;CAMPANA PARED 5,50m;2008; 1-FEB-19;L-8099; 1-SEP-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-04;3816;CAFETERIA VINATEA;1;CAMPANA PARED 3,40 m;2008; 1-JUN-19;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-05;3038044;REST GAIG T-1 LOCAL Nß 2317;1;CAMP. CENTRAL + HORNO;0026430L; 1-NOV-19;; 1-AGO-02;
;;;;;4457278; 1-NOV-19;; 1-AGO-02;
;;;;;;         ;;         ;
SF-09-11-05;0656057;REST. GAIG * AEROPUERTO BCN T1;2;CAMPANA PARED 3,10 m;445727; 1-NOV-19;; 1-AGO-02;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-08;3673;REST. GADUS;1;CAMPANA PARED 4,5 m;2008; 1-JUN-19;L-08 8099;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-09;3822;CASAL GENT GRAN DE SANT PERE NORD;1;CAMPANA CENTRAL;2007; 1-JUN-27;liquido azul he; 1-MAY-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-10;3630;FACULTAD ING.TEC.IND. Y PERITOS;1;CAMPANA CENTRAL 4m;2008; 1-FEB-19;L8080; 1-JUL-08;
;;;;;2008; 1-FEB-19;L8040; 1-ABR-08;
;;;;;;         ;;         ;
SF-09-11-11;4880;RESTAURANTE-MERENDERO EL CRUCE;1;CAMPANA CENTRAL;2008; 1-NOV-29;LIQUIDO AZUL HE; 1-SEP-19;
;;;;;2008; 1-NOV-29;LIQUIDO AZUL HE; 1-SEP-19;
;;;;;;         ;;         ;
SF-09-11-12;3825;REST. COCINA ECONOMICA DE OVIEDO;1;CAMPANA CENTRAL ESPECIAL;; 1-OCT-31;LIQUIDO AZUL HE; 1-OCT-21;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-14;3828;ESCOLA BRESSOL HOSPITALET;1;CAMPANA DE PARED;; 1-JUL-19;L-8081;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-15;3829;REST. LA COCINA ECONOMICA DE GIJON;1;CAMPANA CENTRAL;2008; 1-AGO-28;LIQUIDO AZUL HE; 1-AGO-18;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-20;3833;COLEGIO MONTANEJOS;1;CAMPANA PARED 3 m;; 1-SEP-19;L-8126; 1-DIC-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-21;3834;CEIP DR. SAMARANCH I FINA;1;CAMPANA CENTRAL 2,5 m;; 1-SEP-19;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-22;3893;C.E.I.P. VALL DEL GES;1;CAMPANA CENTRAL;2008; 1-SEP-29;liquido azul he; 1-FEB-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-11-23;3836;BAR RESTAURANTE LUIS;1;CAMPANA PARED 3 m;0318819     15/05/07; 1-NOV-19;L-7112; 1-OCT-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-01;0010051;P.O.: 14071 SANTS ARS;1;CAMPANA PARED 4,5 m;2008; 1-FEB-19;L-8099; 1-SEP-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-02;2632;RESTAURANT ALBAMAR;1;CAMPANA 5,4 m;0614931     07/09/07; 1-NOV-19;L-7112; 1-OCT-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-03;2927004;GRUPO IBEROSTAR;1;CAMPANA PARED 3 m;; 1-SEP-30;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-05;2209002;REST. PUERTA 57;1;CAMPANA CENTRAL;; 1-DIC-14;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-05;2209002;REST. PUERTA 57;2;CAMPANA DE PARED;; 1-DIC-14;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-05;2209002;REST. PUERTA 57;3;CAMPANA EN L;; 1-DIC-14;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-05;2209002;REST. PUERTA 57;4;CAMPANA DE PARED;; 1-DIC-14;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-06;2209001;REST. LA MAQUINA  C/SOR ANGELA;1;CAMPANA CENTRAL;; 1-SEP-14;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-06;2209001;REST. LA MAQUINA  C/SOR ANGELA;2;CAMPANA DE PARED;; 1-SEP-14;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-08;4145;ESCOLA AMISTAT;1;CAMPANA CENTRAL 3.5 MTS;2007; 1-SEP-28;liquido azul he; 1-SEP-18;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-10;3256001;IES CELRA;1;CAMPANA PARED 3,20 m;; 1-JUL-19;L-8099; 1-FEB-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-11;3601001;CEIP ELS PINETONS;1;CAMPANA;2008; 1-SEP-19;L8086;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-14;3850;ESCOLA PETIT ESTEL;1;CAMPANA CENTRAL 3,60 m;Nß01218811 F.26/4/18; 1-NOV-29;LIQUIDO AZUL HE; 1-SEP-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-09-12-16;0010018;P.O.: 11111 MONTCADA ;1;CAMPANA PARED;; 1-ENE-13;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-01-01;3152;REST. CASA FELIPE;1;CAMPANA PARED ;01/2007; 1-JUL-17;L7012; 1-ENE-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-01-02;3723;CHURRERIA BADAJOZ;1;CAMPANA PARED 1,2 m;2008; 1-ABR-19;L8050; 1-MAY-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-01-03;3856;RESTAURANTE LA GARGOLA;1;CAMPANA PARED;; 1-MAY-17;Lote L-7012; 1-ENE-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-01-04;1753;REST. BESTIARI;1;CAMPANA PARED 4 m ;03036-42**20/05/08; 1-AGO-18;L8011; 1-ENE-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-01-05;4174;FEVAL INSTITUCION FERIAL DE EXTREMADURA;1;CAMPANA CENTRAL 4 m;2008; 1-FEB-19;L8050; 1-MAY-08;
;;;;;2008; 1-FEB-19;L8040; 1-ABR-08;
;;;;;;         ;;         ;
SF-10-01-05;4174;FEVAL INSTITUCION FERIAL DE EXTREMADURA;2;CAMPANA PARED 3MTS;2008; 1-FEB-19;L7112; 1-OCT-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-02-01;0010076;P.O.: 11391 UGALDEBIETA;1;CAMPANA PARED 4,70 m;2008; 1-SEP-19;L-8099; 1-SEP-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-02-01;0010076;P.O.: 11391 UGALDEBIETA;2;CAMPANA PARED 2,55 m  GRILL;; 1-SEP-19;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-02-02;2256001;REST. STOP;1;CAMPANA CENTRAL               ;2016; 1-MAR-26;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-02-03;1678015;MUFACE * MINISTERIO DE ADM. PUBLICAS;1;CAMPANA CENTRAL 3 m  CAFETERIA;0062/2008; 1-ABR-19;L-8086; 1-ENE-08;
;;;;;; 1-ABR-19;L-8040; 1-ABR-08;
;;;;;;         ;;         ;
SF-10-02-04;3866;REST. LA OCA * POBLE ESPANYOL;1;CAMPANA DE PARED 4 MTS;; 1-JUL-16;L-60/3; 1-FEB-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-02-05;0581;REST. GAZTELUPE;1;CAMPANA PRINCIPAL             ;                    ; 1-FEB-20;L-2105 ; 1-DIC-02;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-10-02-06;3534;HOSTAL MESON SAN FRANCISCO;1;CAMPANA PARED 7,4 m;; 1-NOV-19;L-8099;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
